BLOCK_ID,TOTAL_KWH,TOTAL_THERMS,TOTAL_SQFT,TOTAL_SQFT,KWH_PER_SQFT,THERMS_PER_SQFT,KWH_PER_SQMETER,THERMS_PER_SQMETER
170310107023001,528562,73978,143756,109952,3.676799577,0.672820867,39.57675831,7.24218666
170310107023002,507203,54349,66000,62751,,,,
170310107023003,37493,10450,19419,21413,,,,
170310107023004,17525,7016,6007,6007,2.917429665,1.167970701,31.40296509,12.57193741
170310107023005,288784,32516,85268,61553,3.386780504,0.528260199,36.45501764,5.686147902
170310107023006,447798,66338,151913,151913,2.947726659,0.436684155,31.72907936,4.700431146
170310107023007,169341,46951,73218,73218,2.31283291,0.64124942,24.89513697,6.902354279
170310107023008,3028834,104933,169472,114072,17.87217948,0.919883933,192.3746216,9.901552511
170310107023009,100276,13962,15167,16455,6.611459089,0.848495898,71.165184,9.133137766
170310107024000,351258,53809,107393,107393,3.270771838,0.501047554,35.20631022,5.393233311
170310107024001,177888,40448,33539,27238,5.303914845,1.484984213,57.09088883,15.98424392
170310107024002,696905,34847,41922,26793,16.62384905,1.300600903,178.937699,13.99955764
170310107024003,377057,64262,48311,38830,7.80478566,1.654957507,84.01004983,17.81382202
170310107024004,457217,55507,54836,45277,8.337898461,1.225942532,89.74843074,13.19594127
170310107024005,324641,33494,64094,54234,5.065076294,0.617583066,54.52005096,6.647611659
170310201001000,286656,50155,69571,69571,4.120337497,0.720918199,44.3509628,7.759902249
170310201001001,227131,57677,61052,61052,3.720287624,0.944719256,40.04485995,10.16887782
170310201001002,263788,51347,75082,75082,3.51333209,0.683878959,37.81720817,7.36121502
170310201001003,223011,18325,45017,31934,4.953928516,0.573839795,53.32366571,6.176762802
170310201001004,23740,18332,8433,15238,2.815131033,1.203045019,30.3018313,12.94947439
170310201001005,98961,14096,17558,17558,5.636234195,0.802824923,60.66794609,8.641539273
170310201001007,67562,11011,14679,14679,4.602629607,0.750119218,49.5423141,8.07421954
170310201001008,128780,28843,28167,9631,4.572016899,2.994808431,49.21280152,32.23586355
170310201001009,260193,30714,48209,31294,5.397187247,0.981466096,58.09486504,10.56441768
170310201001010,160546,36865,37171,37171,4.319119744,0.991767776,46.49063802,10.67530409
170310201001011,117434,26206,29846,38306,3.934664612,0.684122592,42.35239563,7.363837462
170310201001012,80445,13928,13578,13578,5.924657534,1.025776992,63.77251041,11.04137641
170310201001013,89122,14711,19632,19632,4.539629177,0.749337816,48.86418282,8.065808594
170310201001014,62680,10902,10642,10642,5.889870325,1.024431498,63.39806384,11.02689362
170310201001015,124769,46848,38474,38474,3.242943286,1.21765348,34.90676605,13.10671862
170310201001016,63357,8633,6824,7774,9.28443728,1.110496527,99.93689418,11.95329028
170310201001017,141295,26802,33652,33652,4.198710329,0.796445976,45.19456131,8.572876834
170310201001018,328390,44854,75176,19300,4.368282431,2.324041451,47.019821,25.01578475
170310201001019,137162,12712,25624,25624,5.352872307,0.496097409,57.61786279,5.339950364
170310201001020,333756,25175,30010,30010,11.12149284,0.838887038,119.7108041,9.029708811
170310201001021,75166,22691,23607,23607,3.184055577,0.96119795,34.27290375,10.34625308
170310201001022,80650,16553,16212,16212,4.974710091,1.021033802,53.54735683,10.99032111
170310201001023,103529,14212,10170,19143,10.17984267,0.74241237,109.5749618,7.991263684
170310201001024,46611,9649,10586,10586,4.403079539,0.911486869,47.39437412,9.811167233
170310201001025,626431,75891,127452,120814,4.91503468,0.628163955,52.90501577,6.761503445
170310201002001,3734483,617535,547728,532925,6.818134183,1.158765305,73.38981716,12.4728513
170310201002002,334473,10075,16300,16300,20.51981595,0.61809816,220.8735558,6.653156082
170310201002003,23619,4154,7362,7362,,,,
170310201002005,191428,7386,7183,20655,26.65014618,0.357588962,286.8599096,3.849057205
170310201002006,219409,56043,69237,69237,3.168955905,0.809437151,34.11037216,8.712712729
170310201002007,236187,56414,62084,62084,3.804313511,0.908672122,40.94930746,9.780869527
170310201002008,272584,48348,76135,64423,3.580271885,0.750477314,38.53774244,8.078074056
170310202001000,56418,8241,9338,9338,6.041764832,0.882523024,65.03304341,9.499402863
170310202001001,146882,15329,21898,21898,6.707553201,0.700018267,72.19953286,7.534937155
170310202001002,211737,27918,30160,30160,7.02045756,0.92566313,75.56760879,9.963759297
170310202001003,190211,20479,25858,25858,7.355982675,0.791979271,79.17917263,8.5247976
170310202001004,211308,25048,28027,28027,,,,
170310202001005,118549,19195,17156,17156,,,,
170310202001006,189331,20258,24023,22535,7.881238813,0.898957178,84.83298508,9.676298696
170310202001007,147489,26988,29698,31894,,,,
170310202001008,133988,18737,22796,24842,5.877697842,0.75424684,63.26704026,8.118648914
170310202001009,210035,23744,26613,28269,7.892195544,0.839930666,84.9509224,9.040942339
170310202001010,1398708,128911,156685,155530,8.92687877,0.82884974,96.08816475,8.921668187
170310202001011,179842,19834,22191,22191,8.104276508,0.893785769,87.23374389,9.620634092
170310202001012,2456283,124314,227030,163203,10.81920011,0.761713939,116.4569509,8.199024134
170310202001013,100806,17578,16426,19175,6.136977962,0.916714472,66.05790945,9.867436702
170310202001015,51788,7264,7546,7546,6.862973761,0.962629208,73.87246656,10.36165902
170310202001016,35742,7724,3708,8842,9.639158576,0.873558019,103.7550841,9.402904304
170310202001017,158162,19569,26032,26040,6.075676091,0.751497696,65.39806132,8.089057359
170310202001018,205497,23673,24643,29380,8.338960354,0.805752212,89.75986086,8.673048366
170310202001019,118377,16006,18082,19735,6.546676253,0.811046364,70.46786705,8.730034168
170310202001020,158350,19053,24707,24707,6.409114826,0.771157971,68.98716754,8.300678895
170310202001021,133295,19100,17449,20593,7.63911972,0.927499636,82.22683574,9.98352729
170310202002000,147093,24763,31848,31848,4.618594574,0.777537051,49.71415965,8.369342766
170310202002001,191454,42462,44345,44345,4.317375127,0.95753749,46.47185911,10.3068522
170310202002002,135127,21230,22772,22092,5.933910065,0.960981351,63.87210386,10.34392162
170310202002003,24062,5590,4429,4429,5.432829081,1.262135922,58.47851072,13.58552385
170310202002004,62986,11140,14112,16295,4.463293651,0.68364529,48.04251371,7.358699826
170310202002005,85389,12384,19183,19183,4.451284992,0.6455716,47.91325352,6.94887786
170310202002006,111265,8656,12949,12949,8.59255541,0.668468608,92.4895365,7.195339307
170310202002007,2487079,224292,187394,236697,13.27192439,0.947591224,142.8578667,10.19979144
170310202002008,128564,18303,27736,25402,4.635275454,0.720533816,49.89371123,7.755764789
170310202002009,208108,29522,31279,35353,,,,
170310202002010,123060,19894,28092,28693,4.380606578,0.693339839,47.15247708,7.463051128
170310202002011,163304,28640,36089,36089,4.525035329,0.793593616,48.70709589,8.542174265
170310202002012,141461,17834,27793,27793,5.089806786,0.641672364,54.78624787,6.906906812
170310202002013,177390,42523,47696,47696,3.719179805,0.891542268,40.03293549,9.596485234
170310202002014,489941,41190,35003,51067,13.99711453,0.806587424,150.6637518,8.682038517
170310202003000,350994,21486,11594,12594,30.27376229,1.7060505,325.8642056,18.36378266
170310202003001,105133,18285,17322,19705,6.069333795,0.927937072,65.32979339,9.988235814
170310202003002,141991,20613,16840,18758,8.431769596,1.09889114,90.75885166,11.82837088
170310202003003,116952,19813,15055,16047,7.768316174,1.234685611,83.61749539,13.29005103
170310202003004,130197,17266,18941,18941,6.8738187,0.911567499,73.98920057,9.812035123
170310202003005,179901,21616,26708,28557,6.735846937,0.756942256,72.50408423,8.147662141
170310202003006,164613,24929,30844,32384,5.336953703,0.769793725,57.44651629,8.285994266
170310202003007,306421,35551,37683,37683,8.131544728,0.943422764,87.52725669,10.15492248
170310202003008,199670,24443,30278,30278,6.594557104,0.807285818,70.98325247,8.689555968
170310202003009,178934,18800,24095,24095,7.426188006,0.780244864,79.93485685,8.398489436
170310202003010,97449,14017,18748,18748,5.197834436,0.747653083,55.94904832,8.047674273
170310202003013,188085,20757,25206,25206,7.46191383,0.823494406,80.31940659,8.864023832
170310202003014,105887,13468,17874,17874,5.924079669,0.753496699,63.76629031,8.110574461
170310202003015,147018,18303,28024,28024,5.24614616,0.653118755,56.46907162,7.030114801
170310202003016,213872,23194,31575,31575,,,,
170310202003017,119934,16676,17344,19516,6.915013838,0.854478377,74.43262153,9.19753266
170310202003018,118144,18168,18502,19752,6.385471841,0.919805589,68.73267646,9.900709227
170310202003019,127898,18864,24490,26227,5.222458146,0.719258779,56.21409584,7.742040398
170310202003020,199322,24819,31195,31195,,,,
170310202003021,104132,15276,21309,21309,4.886761462,0.716880191,52.60068526,7.716437483
170310202003022,29679,4311,5271,5271,5.630620376,0.817871372,60.60751941,8.803497967
170310202003023,161277,22296,31135,31135,5.179926128,0.716107275,55.75628481,7.708117873
170310202003024,188385,23944,26560,31792,7.092808735,0.753145445,76.3463907,8.106793595
170310202003025,101990,18809,16751,18947,6.088591726,0.992716525,65.53708412,10.68551635
170310202003028,101275,14388,22567,22567,4.487747596,0.63756813,48.3057339,6.862729196
170310202003029,111053,15553,21781,21781,5.098618062,0.714062715,54.88109169,7.686110408
170310202003030,190049,23101,32487,32487,5.850001539,0.711084434,62.96891962,7.654052439
170310202003031,173103,22380,29751,29751,5.818392659,0.752243622,62.62868432,8.097086446
170310202003032,129599,18647,18862,19793,6.870904464,0.942100743,73.95783198,10.14069236
170310202003035,120881,15184,18937,16252,6.383323652,0.934285011,68.70955354,10.05656449
170310202003036,142652,21090,23199,25259,6.149058149,0.834949919,66.18793956,8.987329998
170310202003037,222561,21061,29098,29098,7.648670012,0.72379545,82.32963426,7.790872737
170310202003038,117553,9684,15479,15561,7.59435364,0.622325043,81.74497745,6.698653901
170310202003039,23791,3551,3992,3992,5.959669339,0.889529058,64.14937449,9.574815217
170310202004000,2656742,106660,98411,173625,26.99639268,0.614312455,290.5868775,6.612407081
170310202004001,100123,44776,19893,78590,5.033076962,0.569741697,54.17561286,6.132651232
170310202004002,90199,23210,16369,39283,5.510354939,0.590840822,59.31299247,6.359760414
170310202004003,,9651,,16313,,,,
170310202004004,68457,9258,13498,13498,5.071640243,0.68587939,54.59070475,7.382747484
170310202004005,22733,3483,3085,3085,7.368881686,1.129011345,79.31801649,12.15258221
170310202004006,116304,17343,21310,21310,5.457719381,0.813843266,58.74642779,8.760139781
170310202004007,269212,44276,24962,35570,10.78487301,1.244756818,116.0874569,13.39845664
170310202004008,144035,20112,27954,27954,5.152572083,0.719467697,55.46184819,7.744289172
170310202004009,94229,12520,17467,17467,5.394687124,0.716780214,58.06795393,7.715361335
170310202004010,91961,17755,20321,23878,4.525417056,0.743571488,48.71120476,8.003740336
170310202004011,117720,18056,22180,23714,5.30748422,0.761406764,57.12930928,8.195717726
170310202004012,22157,5131,4722,4722,4.692291402,1.086615841,50.50742605,11.6962406
170310202004013,101184,14308,19810,19810,5.107723372,0.722261484,54.97910048,7.77436126
170310202004014,74391,14743,14222,17830,5.230698917,0.826864835,56.3027988,8.900302838
170310202004015,59480,9157,11687,11687,5.08941559,0.783520151,54.78203707,8.433744342
170310202004016,60545,8625,7356,8312,8.23069603,1.0376564,88.59451288,11.16924535
170310202004017,,25772,,39934,,0.645364852,,6.946652444
170310202004018,58402,11491,9007,10653,6.484067947,1.078663287,69.79395657,11.61063999
170310202004019,66256,10716,9914,11268,6.68307444,0.951011715,71.93604555,10.23660931
170310202004020,58373,11937,10912,10912,5.349431818,1.093933284,57.58082966,11.77500495
170310202004021,128939,22254,26620,26620,4.843688956,0.835987979,52.13705645,8.998503589
170310202004022,128582,22040,21427,21427,6.000933402,1.028608765,64.59353736,11.07185736
170310202004023,277810,14792,20354,18887,13.64891422,0.783184201,146.9157532,8.430128207
170310202004024,124010,12355,18923,18923,6.553400624,0.652909158,70.54024761,7.027858715
170310202004025,50662,6459,6944,9044,7.295794931,0.714175144,78.53131687,7.687320579
170310202004026,40622,5096,6988,6988,5.813108185,0.729250143,62.57180269,7.849586591
170310202004027,102949,10909,14818,14818,6.947563774,0.736199217,74.78298627,7.924385834
170310202004028,54638,9111,12066,12066,4.52826123,0.755096967,48.74181921,8.127799605
170310202004029,96549,11302,15344,15344,6.292296663,0.736574557,67.72974676,7.928425959
170310202004030,87479,11368,11370,13241,7.693843448,0.858545427,82.81587729,9.241310045
170310202004031,59363,9507,10214,10214,5.811924809,0.930781281,62.55906493,10.01885064
170310202004033,165524,20713,28784,28784,5.750555864,0.719601167,61.89849482,7.745725836
170310202004034,54490,9066,11550,13339,4.717748918,0.679661144,50.78144858,7.315814818
170310202004035,28094,5727,7033,9522,3.9945969,0.601449275,42.9975017,6.473948908
170310202004036,91189,16587,22575,22575,4.039379845,0.734750831,43.47954151,7.908795524
170310202004037,73810,15524,13067,15797,5.648580393,0.982718238,60.80083951,10.57789563
170310202004038,121831,11840,16680,16680,,,,
170310202004039,107098,10935,13412,13412,,,,
170310202004040,35339,5566,5529,6825,6.391571713,0.815531136,68.79833496,8.778307864
170310202004041,164612,20656,21361,21361,7.70619353,0.966995927,82.94881253,10.40866201
170310202004042,154706,17847,22257,22257,6.950891854,0.801860089,74.81880945,8.631153881
170310202004043,41901,13290,10582,11988,3.95964846,1.108608609,42.62131965,11.93296889
170310202004044,167514,21856,28488,30710,5.880160067,0.711690003,63.29354345,7.660570738
170310202004045,134388,17120,20242,21866,6.639067286,0.7829507,71.46235628,8.427614821
170310202004046,174452,6944,12501,20415,13.9550436,0.340142052,150.2109038,3.661260158
170310203011003,4661602,670676,1956078,1956078,2.383137073,0.342867718,25.65188501,3.69059899
170310203012000,347163,19936,33180,33180,10.46301989,0.600843882,112.6230573,6.467432503
170310203012001,2207749,212566,775068,775068,2.848458458,0.274254646,30.66056487,2.952053712
170310203012002,1124661,52383,72475,73530,15.51791652,0.712403101,167.0335352,7.668246459
170310203012003,165110,12458,30267,27177,5.455116133,0.458402325,58.71840665,4.934203691
170310203012004,196806,17124,31356,24488,6.276502105,0.699281281,67.55973548,7.527004302
170310203012005,337828,16021,44843,28226,7.533572687,0.567597251,81.09073643,6.10956859
170310203012006,139101,22437,19850,24266,7.007607053,0.92462705,75.42928703,9.952607022
170310203012007,126037,21294,17161,22359,7.344385525,0.952368174,79.0543419,10.25121012
170310203012008,168330,20124,15098,16311,11.14915883,1.233768622,120.0085985,13.28018064
170310203012009,141938,17374,17329,17329,8.190778464,1.002596803,88.16484359,10.79186682
170310203012010,178700,26564,26207,27615,6.818788873,0.961940974,73.39686418,10.35425093
170310203012011,168948,24031,7942,7942,21.27272727,3.025812138,228.9778293,32.56958481
170310203013000,171519,21830,33781,33781,5.077380776,0.646221249,54.65249536,6.955870625
170310203013002,602791,51344,23490,25472,25.66160068,2.015703518,276.2192898,21.69686143
170310203013003,217378,23883,25758,25758,8.439242177,0.927207081,90.83928589,9.980378258
170310203013004,168231,24814,25651,25651,6.55845776,0.967369693,70.59468219,10.4126852
170310203013005,167160,23662,24996,26844,6.687469995,0.881463269,71.98335894,9.487995751
170310203013006,249648,24248,30108,26871,8.291749701,0.902385471,89.25168941,9.713200557
170310203013007,182391,22004,28425,28425,6.416569921,0.7741073,69.06741355,8.332425217
170310203013008,189965,26313,27468,29437,6.915865735,0.893875055,74.44179127,9.621595161
170310203013009,221388,29994,31780,31780,6.966268093,0.943801133,74.98431798,10.15899522
170310203013010,244453,30250,35726,37223,6.84243968,0.812669586,73.65143946,8.747506388
170310203013011,235184,23942,28120,26512,8.363584637,0.903062764,90.02491456,9.720490878
170310203013012,227402,27022,28415,28415,8.0028858,0.950976597,86.14238291,10.2362313
170310203013013,195396,22252,32559,34210,6.001289966,0.650453084,64.59737539,7.00142174
170310203013014,207027,25606,28209,28209,7.339040732,0.907724485,78.99681099,9.770669247
170310203013015,239174,17139,26243,22982,9.113820828,0.745757549,98.10039319,8.02727091
170310203013016,200860,29032,40057,40057,5.014354545,0.724767207,53.97408636,7.801332645
170310203013017,166243,34232,44726,44726,3.716920807,0.765371372,40.00861982,8.238392435
170310203013018,244946,22407,31025,33011,7.895116841,0.678773742,84.982367,7.306262899
170310203013019,216583,20473,23247,23247,9.316599991,0.880672775,100.2830909,9.479486938
